ID_A,ID_B,Level
1056,90,Major
1090,90,Major
1095,90,Major
304,857,Major
309,91,Major
458,857,Major
667,857,Major
813,857,Major
1056,857,Major
1090,857,Major
1095,857,Major
981,95,Major
122,981,Major
981,175,Major
981,191,Major
981,193,Major
195,981,Major
981,197,Major
981,229,Major
981,230,Major
981,273,Major
981,280,Major
981,284,Major
981,286,Major
981,289,Major
981,317,Major
981,326,Major
981,329,Major
981,332,Major
981,350,Major
981,366,Major
981,414,Major
981,417,Major
981,479,Major
981,536,Major
981,543,Major
548,981,Major
981,603,Major
981,605,Major
981,631,Major
981,676,Major
981,679,Major
981,415,Major
981,695,Major
981,700,Major
981,711,Major
981,733,Major
981,734,Major
981,749,Major
981,794,Major
981,802,Major
981,820,Major
981,830,Major
847,981,Major
981,853,Major
981,856,Major
981,858,Major
981,896,Major
981,935,Major
981,900,Major
981,905,Major
981,909,Major
981,912,Major
981,918,Major
981,931,Major
981,976,Major
981,990,Major
981,996,Major
981,1046,Major
981,1048,Major
981,1061,Major
981,1070,Major
981,1076,Major
981,1082,Major
981,1085,Major
981,1089,Major
981,1096,Major
981,1111,Major
981,1112,Major
981,1121,Major
981,1126,Major
981,1128,Major
981,1152,Major
981,1154,Major
1193,981,Major
981,1198,Major
981,1203,Major
981,1209,Major
981,1214,Major
981,412,Major
981,1227,Major
981,1228,Major
981,1238,Major
981,1244,Major
981,1250,Major
981,1272,Major
981,1306,Major
981,1337,Major
981,1374,Major
981,1383,Major
981,1384,Major
1395,981,Major
981,1425,Major
981,1427,Major
981,1443,Major
981,1463,Major
981,1473,Major
981,1478,Major
981,1479,Major
981,1552,Major
1560,981,Major
981,1563,Major
304,95,Major
458,95,Major
942,95,Major
982,95,Major
1095,95,Major
14,78,Major
14,108,Major
14,154,Major
14,179,Major
14,423,Major
425,14,Major
464,14,Major
14,793,Major
913,14,Major
920,14,Major
14,1053,Major
14,1093,Major
14,1171,Major
14,1275,Major
14,1403,Major
1440,14,Major
1547,14,Major
14,1553,Major
1055,97,Major
14,201,Major
1055,298,Major
306,1055,Major
1055,328,Major
1055,361,Major
1055,375,Major
14,379,Major
14,490,Major
1055,527,Major
14,703,Major
1005,1055,Major
1055,1008,Major
1055,1103,Major
1055,1122,Major
14,1246,Major
1055,1263,Major
1055,1311,Major
1055,1376,Major
97,186,Major
299,97,Major
304,97,Major
97,406,Major
458,97,Major
97,497,Major
97,499,Major
535,97,Major
786,97,Major
97,994,Major
1033,97,Major
1094,97,Major
1241,97,Major
97,1286,Major
1325,97,Major
304,333,Major
98,458,Major
288,304,Major
288,458,Major
99,304,Major
99,458,Major
99,1095,Major
102,1175,Major
102,1176,Major
1454,102,Major
102,1564,Major
309,107,Major
309,108,Major
400,108,Major
309,110,Major
400,110,Major
309,610,Major
117,1174,Major
1175,117,Major
117,1176,Major
117,1177,Major
118,304,Major
118,458,Major
118,1095,Major
430,931,Major
512,931,Major
570,931,Major
879,931,Major
1056,931,Major
1133,931,Major
1367,915,Major
121,770,Major
121,1355,Major
122,982,Major
297,124,Major
124,379,Major
416,124,Major
124,730,Major
124,731,Major
124,733,Major
124,734,Major
124,737,Major
124,738,Major
124,739,Major
124,740,Major
1327,124,Major
1376,124,Major
149,125,Major
186,125,Major
400,125,Major
1190,125,Major
1192,125,Major
1470,125,Major
400,129,Major
400,131,Major
400,171,Major
400,176,Major
197,400,Major
400,221,Major
235,400,Major
302,400,Major
303,400,Major
308,400,Major
400,334,Major
400,360,Major
400,372,Major
400,375,Major
400,379,Major
400,382,Major
400,385,Major
394,400,Major
400,462,Major
400,505,Major
507,400,Major
400,510,Major
400,522,Major
400,560,Major
400,567,Major
400,585,Major
646,400,Major
650,400,Major
400,654,Major
669,400,Major
674,400,Major
400,733,Major
400,734,Major
400,792,Major
793,400,Major
813,400,Major
802,400,Major
839,400,Major
400,842,Major
400,849,Major
400,856,Major
400,859,Major
912,400,Major
958,400,Major
983,400,Major
992,400,Major
400,1008,Major
400,1019,Major
400,1022,Major
1037,400,Major
1045,400,Major
400,1047,Major
400,1048,Major
1076,400,Major
400,1106,Major
400,1194,Major
1242,400,Major
400,1263,Major
400,1266,Major
400,1311,Major
400,1312,Major
400,1323,Major
400,1326,Major
400,1345,Major
1349,400,Major
400,1386,Major
400,1397,Major
400,1403,Major
1419,400,Major
400,1446,Major
1457,400,Major
1498,400,Major
400,1507,Major
400,1526,Major
1531,400,Major
400,1545,Major
400,1553,Major
1128,497,Major
982,1128,Major
1128,991,Major
1128,994,Major
1128,1281,Major
1454,1303,Major
1303,1564,Major
394,127,Major
127,958,Major
127,1507,Major
1072,848,Major
64,848,Major
141,848,Major
848,175,Major
183,848,Major
193,848,Major
199,848,Major
306,848,Major
325,848,Major
392,848,Major
848,398,Major
405,848,Major
430,848,Major
438,848,Major
469,848,Major
470,848,Major
482,848,Major
495,848,Major
524,848,Major
525,848,Major
531,848,Major
570,848,Major
601,848,Major
613,848,Major
628,848,Major
715,848,Major
749,848,Major
848,790,Major
848,817,Major
830,848,Major
848,836,Major
879,848,Major
896,848,Major
907,848,Major
848,931,Major
932,848,Major
939,848,Major
848,960,Major
968,848,Major
1000,848,Major
1003,848,Major
1040,848,Major
848,1048,Major
848,1085,Major
1101,848,Major
1111,848,Major
1119,848,Major
1125,848,Major
1126,848,Major
1133,848,Major
1143,848,Major
1154,848,Major
1203,848,Major
1219,848,Major
1249,848,Major
1277,848,Major
1314,848,Major
1317,848,Major
1360,848,Major
1381,848,Major
848,1383,Major
1425,848,Major
1463,848,Major
1464,848,Major
1488,848,Major
1499,848,Major
1527,848,Major
848,1533,Major
848,1544,Major
1562,848,Major
149,131,Major
186,131,Major
813,131,Major
1190,131,Major
1192,131,Major
1325,131,Major
41,136,Major
84,136,Major
192,136,Major
299,136,Major
309,136,Major
330,136,Major
400,136,Major
981,136,Major
982,136,Major
996,136,Major
141,405,Major
141,430,Major
570,141,Major
879,141,Major
1133,141,Major
141,1317,Major
135,1175,Major
135,1176,Major
149,302,Major
149,303,Major
308,149,Major
149,379,Major
149,385,Major
394,149,Major
149,507,Major
149,585,Major
149,646,Major
669,149,Major
149,733,Major
149,734,Major
149,793,Major
149,813,Major
149,839,Major
149,958,Major
983,149,Major
149,992,Major
149,1037,Major
149,1045,Major
149,1085,Major
149,1326,Major
149,1349,Major
149,1403,Major
149,1419,Major
149,1446,Major
149,1498,Major
149,1507,Major
149,1531,Major
151,458,Major
309,154,Major
1281,154,Major
155,499,Major
155,827,Major
155,837,Major
155,1302,Major
155,1313,Major
155,1328,Major
304,157,Major
458,157,Major
1095,157,Major
40,158,Major
104,158,Major
207,158,Major
208,158,Major
210,158,Major
158,211,Major
213,158,Major
158,215,Major
216,158,Major
