ID_A,ID_B,Level,label
839,40,Moderate,1
992,40,Moderate,1
1084,40,Moderate,1
1169,871,Moderate,1
1200,871,Moderate,1
1241,40,Minor,2
871,1247,Moderate,1
1294,40,Moderate,1
1349,40,Moderate,1
1401,871,Moderate,1
1402,871,Moderate,1
1433,40,Moderate,1
1449,40,Moderate,1
1474,871,Moderate,1
1498,40,Moderate,1
1551,40,Minor,2
593,868,Moderate,1
1129,593,Moderate,1
605,40,Minor,2
605,865,Minor,2
605,866,Minor,2
605,871,Minor,2
982,605,Major,0
605,1317,Moderate,1
84,623,Moderate,1
149,623,Moderate,1
186,623,Moderate,1
187,623,Moderate,1
400,623,Moderate,1
497,623,Major,0
667,623,Moderate,1
691,623,Moderate,1
991,623,Moderate,1
994,623,Major,0
1026,623,Moderate,1
1190,623,Moderate,1
1192,623,Moderate,1
1251,623,Moderate,1
1302,623,Moderate,1
1325,623,Moderate,1
1436,623,Moderate,1
1468,623,Moderate,1
1493,623,Moderate,1
10,646,Major,0
646,104,Moderate,1
304,646,Major,0
646,771,Moderate,1
646,865,Moderate,1
646,866,Moderate,1
646,868,Moderate,1
646,869,Moderate,1
646,871,Moderate,1
646,872,Moderate,1
646,1095,Major,0
646,1129,Moderate,1
646,1449,Major,0
1493,646,Major,0
646,1558,Moderate,1
652,1355,Moderate,1
1168,651,Major,0
651,1355,Moderate,1
212,134,Moderate,1
212,142,Moderate,1
212,146,Moderate,1
212,435,Major,0
212,694,Moderate,1
212,1084,Moderate,1
212,1169,Moderate,1
212,1474,Moderate,1
304,680,Major,0
1095,680,Major,0
1551,865,Minor,2
1551,866,Minor,2
1551,871,Minor,2
10,937,Minor,2
937,1449,Minor,2
1493,937,Minor,2
1143,10,Moderate,1
1143,405,Major,0
1143,879,Major,0
1143,1317,Major,0
1143,1449,Moderate,1
1493,1143,Moderate,1
1168,720,Moderate,1
1355,720,Moderate,1
745,868,Moderate,1
745,1129,Moderate,1
1493,745,Moderate,1
10,754,Moderate,1
754,104,Minor,2
754,439,Moderate,1
754,771,Minor,2
754,1449,Moderate,1
1493,754,Moderate,1
1304,387,Moderate,1
752,1304,Moderate,1
1304,1147,Moderate,1
1304,1148,Moderate,1
1375,1304,Moderate,1
1449,726,Moderate,1
1015,840,Major,0
1241,840,Moderate,1
1352,840,Major,0
1493,840,Major,0
232,771,Minor,2
302,771,Moderate,1
435,771,Moderate,1
507,771,Moderate,1
669,771,Moderate,1
802,771,Moderate,1
839,771,Moderate,1
992,771,Moderate,1
1084,771,Moderate,1
1108,771,Minor,2
1349,771,Moderate,1
1433,771,Moderate,1
1498,771,Moderate,1
982,772,Moderate,1
1317,772,Moderate,1
829,405,Moderate,1
829,879,Moderate,1
982,829,Moderate,1
829,1317,Moderate,1
187,842,Moderate,1
304,842,Major,0
401,842,Moderate,1
842,499,Moderate,1
842,662,Moderate,1
1317,842,Minor,2
1449,842,Moderate,1
1493,842,Moderate,1
669,873,Moderate,1
873,1349,Moderate,1
10,866,Moderate,1
120,866,Moderate,1
866,200,Moderate,1
232,866,Minor,2
302,866,Moderate,1
435,866,Minor,2
439,866,Moderate,1
507,866,Moderate,1
669,866,Moderate,1
676,866,Minor,2
839,866,Moderate,1
866,870,Moderate,1
905,866,Minor,2
914,866,Minor,2
921,866,Minor,2
992,866,Moderate,1
1070,866,Minor,2
1084,866,Moderate,1
1108,866,Minor,2
1121,866,Minor,2
1209,866,Minor,2
1214,866,Minor,2
1231,866,Moderate,1
1241,866,Minor,2
1294,866,Moderate,1
1349,866,Moderate,1
1423,866,Minor,2
1425,866,Minor,2
1433,866,Moderate,1
1449,866,Moderate,1
1478,866,Minor,2
1479,866,Minor,2
29,866,Minor,2
1498,866,Moderate,1
2,868,Moderate,1
96,868,Moderate,1
134,868,Moderate,1
142,868,Moderate,1
146,868,Moderate,1
302,868,Moderate,1
304,868,Moderate,1
439,868,Moderate,1
507,868,Moderate,1
669,868,Moderate,1
678,868,Moderate,1
694,868,Moderate,1
802,868,Moderate,1
839,868,Moderate,1
905,868,Moderate,1
921,868,Moderate,1
992,868,Moderate,1
1084,868,Moderate,1
1121,868,Moderate,1
1169,868,Moderate,1
1197,868,Moderate,1
1200,868,Moderate,1
1209,868,Moderate,1
1231,868,Moderate,1
868,1247,Moderate,1
1349,868,Moderate,1
1401,868,Moderate,1
1402,868,Moderate,1
1425,868,Moderate,1
1433,868,Moderate,1
1474,868,Moderate,1
1478,868,Moderate,1
1479,868,Moderate,1
29,868,Moderate,1
1498,868,Moderate,1
1509,868,Moderate,1
302,869,Moderate,1
439,869,Moderate,1
507,869,Moderate,1
669,869,Moderate,1
839,869,Moderate,1
992,869,Moderate,1
1084,869,Moderate,1
1349,869,Moderate,1
1433,869,Moderate,1
1498,869,Moderate,1
10,871,Moderate,1
120,871,Moderate,1
146,871,Moderate,1
871,200,Moderate,1
232,871,Minor,2
302,871,Moderate,1
435,871,Minor,2
507,871,Moderate,1
669,871,Moderate,1
676,871,Minor,2
802,871,Moderate,1
839,871,Moderate,1
905,871,Moderate,1
914,871,Minor,2
921,871,Moderate,1
992,871,Moderate,1
1070,871,Minor,2
1084,871,Moderate,1
1108,871,Minor,2
1121,871,Moderate,1
1197,871,Moderate,1
1209,871,Moderate,1
1214,871,Minor,2
1231,871,Moderate,1
1241,871,Minor,2
1294,871,Moderate,1
1349,871,Moderate,1
1423,871,Minor,2
1425,871,Moderate,1
1433,871,Moderate,1
1449,871,Moderate,1
1478,871,Moderate,1
1479,871,Moderate,1
29,871,Minor,2
1498,871,Moderate,1
872,120,Moderate,1
872,200,Moderate,1
302,872,Moderate,1
872,435,Minor,2
507,872,Moderate,1
669,872,Moderate,1
839,872,Moderate,1
905,872,Minor,2
914,872,Minor,2
872,921,Minor,2
992,872,Moderate,1
1121,872,Minor,2
1209,872,Minor,2
1214,872,Minor,2
1231,872,Moderate,1
1294,872,Moderate,1
1349,872,Moderate,1
1423,872,Minor,2
1425,872,Minor,2
1478,872,Minor,2
1479,872,Minor,2
29,872,Minor,2
1498,872,Moderate,1
10,884,Moderate,1
884,405,Moderate,1
884,1177,Moderate,1
1241,884,Minor,2
884,1317,Moderate,1
884,1355,Moderate,1
884,1449,Moderate,1
982,900,Major,0
900,1317,Moderate,1
1317,1072,Major,0
10,1317,Moderate,1
1317,78,Moderate,1
134,1317,Moderate,1
142,1317,Moderate,1
1317,147,Minor,2
181,1317,Moderate,1
196,1317,Moderate,1
1317,322,Moderate,1
1317,273,Moderate,1
1317,280,Moderate,1
284,1317,Moderate,1
1317,349,Moderate,1
1317,405,Major,0
1317,414,Moderate,1
425,1317,Moderate,1
1317,513,Moderate,1
515,1317,Moderate,1
669,1317,Minor,2
676,1317,Moderate,1
1317,415,Moderate,1
694,1317,Moderate,1
750,1317,Moderate,1
774,1317,Minor,2
1317,806,Moderate,1
1317,802,Moderate,1
879,1317,Major,0
1317,897,Moderate,1
898,1317,Moderate,1
905,1317,Moderate,1
908,1317,Moderate,1
922,1317,Moderate,1
939,1317,Moderate,1
982,1317,Moderate,1
1317,997,Moderate,1
1070,1317,Moderate,1
1317,1096,Moderate,1
1097,1317,Moderate,1
1121,1317,Moderate,1
1317,1123,Moderate,1
1317,1128,Moderate,1
1132,1317,Moderate,1
1136,1317,Moderate,1
1139,1317,Moderate,1
1142,1317,Moderate,1
1317,1167,Moderate,1
1317,1169,Moderate,1
1209,1317,Moderate,1
1214,1317,Moderate,1
1317,1217,Moderate,1
1273,1317,Moderate,1
1294,1317,Moderate,1
1317,1368,Moderate,1
1401,1317,Moderate,1
1425,1317,Moderate,1
1317,1449,Moderate,1
1451,1317,Moderate,1
1474,1317,Moderate,1
1478,1317,Moderate,1
1479,1317,Moderate,1
1317,29,Moderate,1
1483,1317,Moderate,1
1490,1317,Moderate,1
1493,1317,Moderate,1
1317,1494,Minor,2
1499,1317,Major,0
1317,1509,Moderate,1
1317,1548,Moderate,1
982,898,Moderate,1
1241,885,Minor,2
10,930,Minor,2
930,1449,Minor,2
304,1169,Major,0
1168,466,Major,0
1241,466,Minor,2
1355,466,Major,0
10,542,Moderate,1
1449,542,Moderate,1
1493,542,Moderate,1
1168,739,Major,0
1355,739,Major,0
1070,40,Minor,2
1070,865,Minor,2
982,1070,Major,0
1168,740,Major,0
1355,740,Major,0
1168,1092,Major,0
1241,1092,Minor,2
1355,1092,Major,0
2,1095,Major,0
96,1095,Major,0
1095,146,Major,0
304,1095,Major,0
473,1095,Major,0
669,1095,Major,0
1095,678,Major,0
1095,802,Major,0
839,1095,Major,0
905,1095,Major,0
914,1095,Moderate,1
1095,921,Moderate,1
1121,1095,Moderate,1
1197,1095,Major,0
1095,1200,Major,0
1209,1095,Moderate,1
1214,1095,Moderate,1
1231,1095,Major,0
1095,1247,Major,0
1095,1349,Major,0
1401,1095,Major,0
1402,1095,Major,0
1423,1095,Moderate,1
1425,1095,Major,0
1478,1095,Moderate,1
1479,1095,Moderate,1
1095,29,Major,0
10,1121,Moderate,1
1121,40,Minor,2
304,1121,Major,0
1121,662,Moderate,1
1121,865,Minor,2
879,1121,Moderate,1
1121,1129,Moderate,1
1121,1449,Moderate,1
1493,1121,Moderate,1
439,1128,Moderate,1
1128,662,Moderate,1
1168,730,Major,0
1168,731,Major,0
1168,943,Major,0
1168,1009,Major,0
1168,1157,Major,0
1168,1243,Major,0
1168,1355,Major,0
1168,1500,Major,0
1168,1523,Major,0
181,1177,Moderate,1
1136,1177,Moderate,1
1451,1177,Moderate,1
304,1197,Major,0
1197,1129,Moderate,1
10,1231,Moderate,1
1231,40,Moderate,1
304,1231,Major,0
1231,662,Moderate,1
1231,865,Moderate,1
1231,1129,Moderate,1
1231,1449,Moderate,1
1493,1231,Moderate,1
10,1169,Moderate,1
439,1169,Moderate,1
1169,1129,Moderate,1
1449,1169,Moderate,1
1493,1169,Moderate,1
1252,10,Moderate,1
1252,1449,Moderate,1
1252,513,Moderate,1
1252,515,Moderate,1
1252,879,Moderate,1
10,694,Moderate,1
304,694,Major,0
694,439,Moderate,1
694,1129,Moderate,1
694,1449,Moderate,1
1493,694,Moderate,1
939,405,Moderate,1
939,513,Major,0
939,515,Major,0
939,662,Moderate,1
1493,939,Moderate,1
10,905,Moderate,1
905,40,Minor,2
304,905,Major,0
905,662,Moderate,1
905,865,Minor,2
879,905,Moderate,1
982,905,Major,0
905,1129,Moderate,1
905,1449,Moderate,1
1493,905,Moderate,1
10,1329,Minor,2
513,1329,Moderate,1
1449,1329,Minor,2
10,780,Minor,2
513,780,Moderate,1
1449,780,Minor,2
181,1355,Moderate,1
1355,240,Moderate,1
248,1355,Moderate,1
1355,249,Moderate,1
1355,250,Moderate,1
1355,260,Moderate,1
239,1355,Moderate,1
1355,241,Moderate,1
1355,256,Moderate,1
1355,730,Major,0
1355,731,Major,0
925,1355,Moderate,1
1355,943,Major,0
951,1355,Moderate,1
1009,1355,Moderate,1
1136,1355,Moderate,1
1355,1157,Major,0
1355,1243,Major,0
1279,1355,Moderate,1
1294,1355,Moderate,1
1355,1433,Moderate,1
1451,1355,Moderate,1
1355,1500,Major,0
1513,1355,Moderate,1
1355,1523,Major,0
1363,10,Moderate,1
1363,1449,Moderate,1
10,1401,Moderate,1
304,1401,Major,0
1401,513,Moderate,1
515,1401,Moderate,1
879,1401,Moderate,1
1401,1129,Moderate,1
1401,1449,Moderate,1
1493,1401,Moderate,1
10,1425,Moderate,1
1425,40,Minor,2
304,1425,Major,0
1425,405,Major,0
1425,662,Major,0
1425,865,Minor,2
879,1425,Moderate,1
982,1425,Major,0
1425,1129,Moderate,1
1425,1449,Moderate,1
1493,1425,Moderate,1
53,1449,Minor,2
54,1449,Major,0
1449,78,Moderate,1
134,1449,Moderate,1
142,1449,Moderate,1
181,1449,Moderate,1
232,1449,Moderate,1
1449,294,Moderate,1
302,1449,Major,0
323,1449,Moderate,1
390,1449,Moderate,1
1449,403,Minor,2
1449,405,Moderate,1
425,1449,Moderate,1
428,1449,Moderate,1
431,1449,Moderate,1
507,1449,Major,0
540,1449,Moderate,1
669,1449,Major,0
672,1449,Moderate,1
1449,673,Moderate,1
774,1449,Moderate,1
1449,807,Moderate,1
839,1449,Major,0
1449,865,Moderate,1
879,1449,Moderate,1
1449,897,Moderate,1
908,1449,Moderate,1
914,1449,Moderate,1
1449,921,Moderate,1
922,1449,Moderate,1
992,1449,Major,0
1449,1015,Moderate,1
1449,1039,Moderate,1
1449,1108,Moderate,1
1136,1449,Moderate,1
1209,1449,Moderate,1
1214,1449,Moderate,1
1449,1230,Moderate,1
1241,1449,Moderate,1
1273,1449,Moderate,1
1279,1449,Moderate,1
1294,1449,Moderate,1
1449,1349,Major,0
1449,1352,Moderate,1
1449,1364,Moderate,1
1365,1449,Moderate,1
1449,1368,Moderate,1
1407,1449,Moderate,1
1423,1449,Moderate,1
1451,1449,Moderate,1
1474,1449,Moderate,1
1478,1449,Moderate,1
1479,1449,Moderate,1
1449,29,Moderate,1
1498,1449,Major,0
1513,1449,Moderate,1
10,1451,Moderate,1
1451,405,Moderate,1
1451,1241,Minor,2
10,1478,Moderate,1
1478,40,Minor,2
304,1478,Major,0
1478,662,Moderate,1
1478,865,Minor,2
879,1478,Moderate,1
982,1478,Major,0
1478,1129,Moderate,1
1493,1478,Moderate,1
982,1482,Moderate,1
10,1498,Major,0
1498,104,Moderate,1
1498,865,Moderate,1
1493,1498,Moderate,1
1498,1558,Moderate,1
1509,1129,Moderate,1
512,1338,Minor,2
513,1338,Minor,2
1241,1523,Minor,2
1534,662,Moderate,1
1493,1534,Moderate,1
1493,1536,Moderate,1
982,1549,Minor,2
1493,1549,Moderate,1
302,1558,Moderate,1
459,1558,Major,0
507,1558,Moderate,1
669,1558,Moderate,1
839,1558,Moderate,1
893,1558,Minor,2
992,1558,Moderate,1
1084,1558,Moderate,1
1349,1558,Moderate,1
1433,1558,Moderate,1
746,459,Major,0
459,577,Major,0
459,578,Major,0
459,867,Major,0
459,868,Major,0
873,459,Major,0
783,876,Moderate,1
1331,459,Major,0
783,1347,Moderate,1
1429,459,Minor,2
80,1,Moderate,1
298,1,Moderate,1
1275,1,Moderate,1
1309,1,Moderate,1
1429,1,Moderate,1
1541,1,Moderate,1
1547,1,Moderate,1
1429,3,Moderate,1
4,80,Moderate,1
4,490,Major,0
4,626,Moderate,1
4,860,Moderate,1
4,868,Moderate,1
4,1309,Moderate,1
1465,4,Moderate,1
328,1086,Moderate,1
1086,626,Moderate,1
425,759,Moderate,1
759,626,Moderate,1
1547,759,Moderate,1
328,575,Moderate,1
575,626,Moderate,1
575,1185,Moderate,1
575,1429,Moderate,1
80,5,Major,0
87,5,Major,0
14,5,Major,0
5,154,Major,0
166,5,Major,0
218,5,Major,0
298,5,Major,0
328,5,Major,0
425,5,Major,0
450,5,Major,0
490,5,Major,0
519,5,Major,0
616,5,Major,0
712,5,Major,0
1185,5,Major,0
1275,5,Major,0
1331,5,Moderate,1
1333,5,Moderate,1
1429,5,Major,0
1431,5,Major,0
1441,5,Major,0
1465,5,Major,0
1541,5,Major,0
1547,5,Major,0
425,6,Minor,2
6,514,Moderate,1
6,1547,Minor,2
823,626,Moderate,1
823,860,Moderate,1
1138,519,Moderate,1
1138,712,Moderate,1
1175,285,Major,0
1138,1309,Moderate,1
1465,1138,Moderate,1
14,7,Minor,2
514,7,Moderate,1
7,519,Moderate,1
712,7,Moderate,1
7,1309,Moderate,1
7,1429,Minor,2
1465,7,Moderate,1
425,8,Moderate,1
8,1547,Moderate,1
202,14,Minor,2
328,437,Moderate,1
202,450,Moderate,1
437,626,Moderate,1
437,1185,Moderate,1
437,1429,Moderate,1
337,328,Moderate,1
337,626,Moderate,1
337,1185,Moderate,1
337,1429,Moderate,1
1431,337,Moderate,1
1459,328,Moderate,1
1459,868,Moderate,1
1459,1185,Moderate,1
1459,1429,Moderate,1
9,14,Major,0
9,519,Moderate,1
9,712,Moderate,1
9,868,Moderate,1
9,1309,Moderate,1
1465,9,Moderate,1
347,565,Minor,2
565,885,Minor,2
565,1185,Minor,2
565,1331,Minor,2
347,1240,Minor,2
425,1240,Moderate,1
1240,885,Minor,2
1240,1185,Minor,2
1240,1331,Minor,2
1547,1240,Moderate,1
14,1234,Minor,2
1234,746,Moderate,1
328,1234,Major,0
347,1234,Minor,2
425,1234,Moderate,1
1234,577,Moderate,1
1234,578,Moderate,1
1234,626,Moderate,1
1234,885,Minor,2
1234,1185,Minor,2
1547,1234,Moderate,1
514,617,Moderate,1
515,617,Moderate,1
516,617,Moderate,1
876,617,Moderate,1
1221,62,Minor,2
1221,519,Moderate,1
1221,712,Moderate,1
1175,17,Major,0
1221,1309,Moderate,1
1221,1329,Moderate,1
1221,1331,Moderate,1
1221,1333,Moderate,1
1465,1221,Moderate,1
1221,1495,Moderate,1
474,209,Moderate,1
474,746,Moderate,1
474,425,Moderate,1
474,577,Moderate,1
474,578,Moderate,1
474,867,Moderate,1
474,868,Moderate,1
474,873,Moderate,1
474,876,Minor,2
474,1329,Moderate,1
474,1331,Moderate,1
474,1333,Moderate,1
474,747,Moderate,1
474,1495,Moderate,1
474,1547,Moderate,1
776,80,Major,0
87,776,Moderate,1
776,14,Major,0
776,154,Major,0
166,776,Moderate,1
776,218,Moderate,1
776,298,Moderate,1
776,328,Moderate,1
425,776,Major,0
776,450,Moderate,1
776,490,Major,0
776,519,Moderate,1
776,616,Major,0
776,712,Moderate,1
776,1175,Moderate,1
776,1185,Major,0
776,1275,Major,0
776,1429,Moderate,1
1431,776,Moderate,1
776,1441,Moderate,1
1465,776,Moderate,1
776,1541,Major,0
776,1547,Major,0
777,80,Moderate,1
87,777,Moderate,1
777,14,Moderate,1
777,154,Moderate,1
166,777,Moderate,1
777,218,Moderate,1
777,298,Moderate,1
777,328,Moderate,1
425,777,Moderate,1
777,450,Moderate,1
777,490,Moderate,1
777,519,Moderate,1
777,616,Moderate,1
777,712,Moderate,1
777,1185,Moderate,1
777,1275,Moderate,1
777,1429,Moderate,1
1431,777,Moderate,1
777,1441,Moderate,1
1465,777,Moderate,1
777,1541,Moderate,1
777,1547,Moderate,1
1017,80,Moderate,1
14,1017,Moderate,1
1017,154,Moderate,1
1017,209,Moderate,1
1017,298,Moderate,1
1017,519,Moderate,1
1017,626,Moderate,1
712,1017,Moderate,1
1017,860,Moderate,1
873,1017,Moderate,1
1017,1275,Moderate,1
1017,1309,Moderate,1
1017,1429,Minor,2
1465,1017,Moderate,1
21,450,Moderate,1
21,1429,Minor,2
425,934,Minor,2
934,514,Moderate,1
934,1547,Minor,2
10,514,Moderate,1
514,1293,Moderate,1
514,34,Moderate,1
514,59,Moderate,1
60,514,Major,0
64,514,Major,0
66,514,Moderate,1
514,86,Moderate,1
514,88,Moderate,1
514,95,Moderate,1
98,514,Moderate,1
99,514,Moderate,1
514,141,Moderate,1
151,514,Moderate,1
152,514,Moderate,1
165,514,Moderate,1
514,175,Moderate,1
514,217,Moderate,1
232,514,Major,0
233,514,Major,0
514,234,Major,0
286,514,Moderate,1
514,287,Moderate,1
514,325,Major,0
332,514,Moderate,1
514,335,Major,0
514,336,Major,0
514,367,Moderate,1
514,390,Moderate,1
514,391,Major,0
514,392,Major,0
394,514,Moderate,1
514,398,Moderate,1
514,408,Moderate,1
514,410,Moderate,1
514,430,Moderate,1
514,435,Moderate,1
436,514,Moderate,1
438,514,Major,0
467,514,Moderate,1
514,469,Major,0
479,514,Moderate,1
514,481,Moderate,1
482,514,Moderate,1
514,501,Moderate,1
506,514,Major,0
508,514,Moderate,1
514,519,Moderate,1
514,524,Major,0
514,525,Major,0
514,529,Moderate,1
534,514,Moderate,1
603,514,Moderate,1
656,514,Moderate,1
514,657,Moderate,1
514,660,Moderate,1
672,514,Moderate,1
514,673,Moderate,1
679,514,Moderate,1
514,680,Major,0
514,711,Moderate,1
514,712,Moderate,1
715,514,Major,0
514,717,Moderate,1
514,749,Moderate,1
750,514,Moderate,1
514,751,Major,0
514,755,Moderate,1
778,514,Major,0
514,821,Moderate,1
514,807,Moderate,1
514,808,Major,0
514,812,Moderate,1
514,817,Moderate,1
822,514,Moderate,1
514,827,Moderate,1
830,514,Major,0
831,514,Moderate,1
514,834,Moderate,1
514,836,Minor,2
514,837,Moderate,1
853,514,Moderate,1
514,856,Moderate,1
514,858,Moderate,1
879,514,Moderate,1
881,514,Moderate,1
514,905,Moderate,1
514,1058,Moderate,1
910,514,Moderate,1
514,907,Moderate,1
514,914,Moderate,1
514,921,Moderate,1
514,925,Major,0
514,930,Moderate,1
514,931,Moderate,1
932,514,Major,0
939,514,Major,0
514,941,Major,0
945,514,Moderate,1
956,514,Moderate,1
959,514,Moderate,1
514,960,Moderate,1
514,976,Moderate,1
514,988,Major,0
514,1001,Moderate,1
514,1002,Moderate,1
1040,514,Major,0
1046,514,Moderate,1
514,1050,Moderate,1
514,1057,Moderate,1
514,1085,Moderate,1
514,1089,Moderate,1
514,1108,Major,0
514,1121,Moderate,1
514,1125,Moderate,1
514,1126,Moderate,1
1133,514,Moderate,1
1143,514,Moderate,1
514,1154,Moderate,1
514,1155,Major,0
514,1156,Moderate,1
514,1160,Moderate,1
514,1184,Moderate,1
514,1203,Moderate,1
1204,514,Moderate,1
1209,514,Moderate,1
514,1210,Moderate,1
514,1214,Moderate,1
1216,514,Major,0
1219,514,Major,0
514,1228,Moderate,1
514,1244,Moderate,1
514,1251,Moderate,1
1252,514,Moderate,1
514,1272,Moderate,1
514,1273,Moderate,1
1285,514,Moderate,1
514,1296,Moderate,1
514,1302,Moderate,1
514,1307,Moderate,1
514,1309,Moderate,1
514,1313,Moderate,1
514,1316,Major,0
514,1317,Moderate,1
514,1328,Moderate,1
514,1344,Moderate,1
1348,514,Major,0
514,1383,Moderate,1
514,1401,Moderate,1
1423,514,Moderate,1
514,1425,Moderate,1
514,1427,Moderate,1
1434,514,Major,0
1435,514,Major,0
514,1447,Moderate,1
514,1449,Moderate,1
1450,514,Moderate,1
514,1463,Moderate,1
1465,514,Moderate,1
514,1478,Moderate,1
1479,514,Moderate,1
514,29,Moderate,1
514,1488,Major,0
1493,514,Moderate,1
1522,514,Moderate,1
1527,514,Moderate,1
1560,514,Moderate,1
704,80,Major,0
87,704,Moderate,1
14,704,Major,0
704,154,Major,0
166,704,Moderate,1
704,218,Moderate,1
704,298,Moderate,1
328,704,Moderate,1
425,704,Major,0
450,704,Moderate,1
704,490,Major,0
704,519,Moderate,1
616,704,Major,0
704,712,Moderate,1
1175,704,Moderate,1
704,1185,Major,0
704,1275,Major,0
704,1429,Moderate,1
1431,704,Moderate,1
1441,704,Moderate,1
1465,704,Moderate,1
704,1541,Major,0
1547,704,Major,0
22,626,Moderate,1
22,860,Moderate,1
425,549,Moderate,1
549,626,Moderate,1
1365,549,Moderate,1
549,1429,Minor,2
1462,549,Major,0
1547,549,Moderate,1
691,14,Moderate,1
425,691,Moderate,1
691,626,Moderate,1
691,860,Moderate,1
691,868,Moderate,1
873,691,Moderate,1
691,1331,Minor,2
1431,691,Minor,2
1547,691,Moderate,1
691,1557,Minor,2
196,425,Major,0
196,1547,Major,0
846,626,Moderate,1
23,626,Moderate,1
515,1293,Moderate,1
516,1293,Moderate,1
1293,868,Moderate,1
876,1293,Moderate,1
547,14,Moderate,1
425,547,Moderate,1
1547,547,Moderate,1
26,14,Moderate,1
26,746,Moderate,1
26,577,Moderate,1
26,578,Moderate,1
26,867,Moderate,1
26,868,Moderate,1
26,873,Moderate,1
26,747,Moderate,1
290,867,Moderate,1
290,873,Moderate,1
290,747,Moderate,1
328,27,Moderate,1
27,626,Moderate,1
27,1185,Moderate,1
27,1429,Moderate,1
613,80,Moderate,1
613,14,Moderate,1
613,154,Moderate,1
166,613,Moderate,1
613,218,Moderate,1
613,298,Major,0
613,328,Major,0
613,450,Moderate,1
613,490,Moderate,1
614,220,Major,0
614,224,Moderate,1
614,1515,Moderate,1
75,616,Major,0
616,80,Major,0
616,14,Major,0
616,108,Major,0
616,154,Major,0
166,616,Major,0
616,182,Moderate,1
616,201,Major,0
616,218,Major,0
264,616,Moderate,1
616,298,Major,0
306,616,Moderate,1
616,325,Moderate,1
616,328,Major,0
616,375,Major,0
616,379,Major,0
616,389,Moderate,1
616,398,Moderate,1
616,421,Moderate,1
616,422,Moderate,1
616,450,Major,0
482,616,Moderate,1
616,490,Major,0
618,80,Moderate,1
618,109,Moderate,1
298,618,Major,0
80,619,Moderate,1
298,619,Major,0
622,14,Moderate,1
622,1333,Minor,2
624,80,Major,0
14,624,Minor,2
624,109,Major,0
624,154,Moderate,1
328,624,Minor,2
624,490,Moderate,1
28,626,Moderate,1
30,626,Moderate,1
33,626,Moderate,1
35,626,Moderate,1
37,626,Moderate,1
41,626,Moderate,1
44,626,Moderate,1
58,626,Moderate,1
60,626,Moderate,1
61,626,Moderate,1
63,626,Moderate,1
76,626,Moderate,1
79,626,Major,0
80,626,Moderate,1
83,626,Moderate,1
84,626,Moderate,1
88,626,Moderate,1
89,626,Moderate,1
95,626,Moderate,1
97,626,Major,0
100,626,Moderate,1
107,626,Moderate,1
110,626,Moderate,1
141,626,Moderate,1
149,626,Moderate,1
626,154,Moderate,1
155,626,Moderate,1
157,626,Moderate,1
159,626,Moderate,1
169,626,Moderate,1
170,626,Moderate,1
171,626,Moderate,1
175,626,Moderate,1
626,176,Moderate,1
183,626,Moderate,1
186,626,Moderate,1
189,626,Moderate,1
191,626,Moderate,1
193,626,Moderate,1
198,626,Moderate,1
201,626,Moderate,1
219,626,Moderate,1
224,626,Major,0
229,626,Moderate,1
265,626,Moderate,1
267,626,Major,0
271,626,Moderate,1
275,626,Moderate,1
279,626,Moderate,1
295,626,Moderate,1
298,626,Moderate,1
299,626,Moderate,1
300,626,Moderate,1
303,626,Moderate,1
306,626,Moderate,1
309,626,Major,0
317,626,Moderate,1
320,626,Moderate,1
