ID_A,ID_B,Level
1234,788,Moderate
1234,792,Moderate
822,1234,Moderate
831,1234,Moderate
1234,832,Moderate
944,1234,Moderate
974,1234,Moderate
984,1234,Moderate
999,1234,Moderate
1009,1234,Moderate
1011,1234,Moderate
1234,1019,Moderate
1234,1100,Moderate
1110,1234,Moderate
1234,1165,Moderate
1234,1169,Moderate
1234,1172,Moderate
1259,1234,Moderate
1234,1261,Moderate
1234,1268,Moderate
1234,1300,Moderate
1234,1354,Moderate
1355,1234,Moderate
1376,1234,Moderate
1392,1234,Moderate
1421,1234,Moderate
1444,1234,Moderate
1456,1234,Moderate
1474,1234,Moderate
1542,1234,Moderate
1547,1234,Moderate
10,15,Moderate
15,287,Moderate
656,15,Moderate
15,657,Moderate
15,660,Moderate
15,996,Moderate
15,1447,Moderate
15,1449,Moderate
102,16,Moderate
313,16,Moderate
426,16,Moderate
16,499,Moderate
663,16,Moderate
664,16,Moderate
701,16,Moderate
895,16,Moderate
16,926,Moderate
1212,16,Moderate
1220,16,Moderate
1303,16,Moderate
1497,16,Moderate
617,34,Moderate
617,217,Moderate
287,617,Moderate
304,617,Moderate
617,309,Moderate
617,367,Moderate
430,617,Moderate
458,617,Moderate
617,501,Moderate
617,512,Moderate
617,513,Moderate
514,617,Moderate
515,617,Moderate
516,617,Moderate
617,529,Moderate
570,617,Moderate
656,617,Moderate
617,657,Moderate
617,660,Moderate
667,617,Moderate
617,813,Moderate
617,827,Moderate
617,837,Moderate
876,617,Moderate
879,617,Moderate
910,617,Moderate
959,617,Moderate
1001,617,Moderate
1056,617,Moderate
1090,617,Moderate
1133,617,Moderate
617,1156,Moderate
1251,617,Moderate
1285,617,Moderate
617,1302,Moderate
617,1313,Moderate
617,1317,Moderate
617,1328,Moderate
617,1449,Moderate
1493,617,Moderate
10,1221,Moderate
1221,34,Moderate
102,17,Moderate
1221,217,Moderate
287,1221,Moderate
313,17,Moderate
1221,367,Moderate
426,17,Moderate
1221,430,Moderate
499,17,Moderate
1221,501,Moderate
1221,529,Moderate
656,1221,Moderate
1221,657,Moderate
1221,660,Moderate
663,17,Moderate
664,17,Moderate
701,17,Moderate
1221,827,Moderate
1221,837,Moderate
843,17,Moderate
879,1221,Moderate
895,17,Moderate
910,1221,Moderate
17,926,Moderate
959,1221,Moderate
1001,1221,Moderate
1133,1221,Moderate
1221,1156,Moderate
1221,1184,Moderate
1212,17,Moderate
1221,1251,Moderate
1285,1221,Moderate
1221,1302,Moderate
1303,17,Moderate
1221,1313,Moderate
1221,1317,Moderate
1221,1328,Moderate
1447,1221,Moderate
1221,1449,Moderate
1493,1221,Moderate
1497,17,Moderate
474,40,Moderate
474,55,Moderate
474,56,Moderate
474,63,Moderate
474,65,Moderate
474,71,Moderate
474,78,Moderate
474,104,Moderate
474,120,Moderate
474,124,Moderate
474,129,Moderate
474,162,Moderate
474,163,Moderate
474,164,Moderate
195,474,Moderate
196,474,Moderate
474,207,Moderate
474,208,Moderate
474,209,Moderate
474,210,Moderate
474,211,Moderate
474,212,Moderate
474,213,Moderate
474,215,Moderate
474,216,Moderate
474,224,Moderate
474,226,Moderate
474,746,Moderate
474,18,Moderate
474,305,Moderate
474,331,Moderate
474,424,Moderate
474,425,Moderate
474,435,Moderate
474,436,Moderate
474,438,Moderate
474,524,Moderate
474,525,Moderate
474,549,Moderate
474,552,Moderate
474,1415,Moderate
474,577,Moderate
474,578,Moderate
474,579,Moderate
474,624,Moderate
474,709,Moderate
474,720,Moderate
474,771,Moderate
474,787,Moderate
474,865,Moderate
474,866,Moderate
474,867,Moderate
474,868,Moderate
474,869,Moderate
474,870,Moderate
474,871,Moderate
474,872,Moderate
474,873,Moderate
474,898,Moderate
474,935,Moderate
474,940,Moderate
474,919,Moderate
474,920,Moderate
474,923,Moderate
474,928,Moderate
474,932,Moderate
939,474,Moderate
474,951,Moderate
474,973,Moderate
474,984,Moderate
474,985,Moderate
474,989,Moderate
474,1066,Moderate
474,1073,Moderate
474,1092,Moderate
474,143,Moderate
474,144,Moderate
474,145,Moderate
474,1131,Moderate
474,1112,Moderate
474,1128,Moderate
1145,474,Moderate
474,1158,Moderate
474,1176,Moderate
474,1198,Moderate
474,1229,Moderate
474,1241,Moderate
474,1248,Moderate
474,1258,Moderate
474,1259,Moderate
474,1278,Moderate
474,1306,Moderate
474,1329,Moderate
474,1331,Moderate
474,1333,Moderate
474,780,Moderate
1358,474,Moderate
474,1359,Moderate
474,747,Moderate
474,1421,Moderate
474,1424,Moderate
474,1430,Moderate
474,1495,Moderate
474,1523,Moderate
474,1529,Moderate
474,1547,Moderate
10,776,Moderate
776,124,Moderate
149,776,Moderate
776,186,Moderate
776,287,Moderate
776,400,Moderate
776,405,Moderate
776,570,Moderate
656,776,Moderate
776,657,Moderate
776,660,Moderate
776,691,Moderate
776,770,Moderate
776,813,Moderate
904,776,Moderate
910,776,Moderate
776,996,Moderate
776,1001,Moderate
776,1052,Moderate
776,1174,Moderate
776,1175,Moderate
776,1176,Moderate
776,1177,Moderate
776,1190,Moderate
776,1192,Moderate
776,1251,Moderate
776,1317,Moderate
776,1355,Moderate
776,1367,Moderate
776,1447,Moderate
776,1449,Moderate
776,1468,Moderate
776,1470,Moderate
776,1518,Moderate
777,14,Moderate
777,402,Moderate
777,1191,Moderate
19,124,Moderate
904,19,Moderate
19,1052,Moderate
19,1367,Moderate
1497,19,Moderate
84,1017,Moderate
14,1017,Moderate
149,1017,Moderate
1017,186,Moderate
1017,187,Moderate
1017,192,Moderate
207,1017,Moderate
1017,208,Moderate
1017,209,Moderate
1017,210,Moderate
1017,211,Moderate
212,1017,Moderate
1017,213,Moderate
1017,215,Moderate
1017,216,Moderate
1017,217,Moderate
299,1017,Moderate
1017,309,Moderate
330,1017,Moderate
1017,367,Moderate
1017,400,Moderate
477,1017,Moderate
1017,497,Moderate
1017,499,Moderate
1017,501,Moderate
1017,529,Moderate
691,1017,Moderate
873,1017,Moderate
910,1017,Moderate
953,1017,Moderate
981,1017,Moderate
986,1017,Moderate
1017,991,Moderate
1026,1017,Moderate
1190,1017,Moderate
1192,1017,Moderate
1251,1017,Moderate
1017,1302,Moderate
1325,1017,Moderate
1468,1017,Moderate
1493,1017,Moderate
21,309,Moderate
21,667,Moderate
21,813,Moderate
21,1056,Moderate
1090,21,Moderate
934,512,Moderate
934,514,Moderate
10,514,Moderate
514,1293,Moderate
514,34,Moderate
514,59,Moderate
66,514,Moderate
514,86,Moderate
514,88,Moderate
514,95,Moderate
98,514,Moderate
99,514,Moderate
514,141,Moderate
151,514,Moderate
152,514,Moderate
165,514,Moderate
514,175,Moderate
514,217,Moderate
286,514,Moderate
514,287,Moderate
332,514,Moderate
514,367,Moderate
514,390,Moderate
394,514,Moderate
514,398,Moderate
514,408,Moderate
514,410,Moderate
514,430,Moderate
514,435,Moderate
436,514,Moderate
467,514,Moderate
479,514,Moderate
514,481,Moderate
482,514,Moderate
514,501,Moderate
508,514,Moderate
514,519,Moderate
514,529,Moderate
534,514,Moderate
603,514,Moderate
656,514,Moderate
514,657,Moderate
514,660,Moderate
672,514,Moderate
514,673,Moderate
679,514,Moderate
514,711,Moderate
514,712,Moderate
514,717,Moderate
514,749,Moderate
750,514,Moderate
514,755,Moderate
514,821,Moderate
514,807,Moderate
514,812,Moderate
514,817,Moderate
822,514,Moderate
514,827,Moderate
