ID_A,ID_B,Level
601,1419,Moderate
603,1419,Moderate
605,1419,Moderate
608,1419,Moderate
1419,612,Moderate
613,1419,Moderate
620,1419,Moderate
1419,624,Moderate
1419,627,Moderate
631,1419,Moderate
641,1419,Moderate
644,1419,Moderate
1419,646,Moderate
1419,650,Moderate
1419,653,Moderate
1419,654,Moderate
1419,1330,Moderate
666,1419,Moderate
667,1419,Moderate
669,1419,Moderate
676,1419,Moderate
1419,678,Moderate
679,1419,Moderate
1419,680,Moderate
1419,415,Moderate
1419,684,Moderate
695,1419,Moderate
1419,698,Moderate
700,1419,Moderate
705,1419,Moderate
1419,711,Moderate
713,1419,Moderate
715,1419,Moderate
1419,720,Moderate
1419,440,Moderate
752,1419,Moderate
754,1419,Moderate
1419,772,Moderate
774,1419,Moderate
1419,807,Moderate
1419,802,Moderate
839,1419,Moderate
898,1419,Moderate
900,1419,Moderate
905,1419,Moderate
914,1419,Moderate
1419,921,Moderate
982,1419,Moderate
1070,1419,Moderate
1419,1096,Moderate
1097,1419,Moderate
1419,1108,Moderate
1121,1419,Moderate
1419,1123,Moderate
1419,1127,Moderate
1419,1128,Moderate
1132,1419,Moderate
1147,1419,Moderate
1148,1419,Moderate
1419,1200,Moderate
1209,1419,Moderate
1214,1419,Moderate
1231,1419,Moderate
1419,1235,Moderate
1241,1419,Moderate
1419,1247,Moderate
1252,1419,Moderate
1419,1317,Moderate
1419,1339,Moderate
1419,1349,Moderate
1375,1419,Moderate
1401,1419,Moderate
1402,1419,Moderate
1423,1419,Moderate
1424,1419,Moderate
1425,1419,Moderate
1419,1427,Moderate
1428,1419,Moderate
1434,1419,Moderate
1436,1419,Moderate
1443,1419,Moderate
1450,1419,Moderate
1454,1419,Moderate
1419,1458,Moderate
1463,1419,Moderate
1473,1419,Moderate
1419,1475,Moderate
1478,1419,Moderate
1479,1419,Moderate
1419,29,Moderate
1483,1419,Moderate
1485,1419,Moderate
1488,1419,Moderate
1490,1419,Moderate
1491,1419,Moderate
1419,1512,Moderate
1419,1514,Moderate
1419,1519,Moderate
1522,1419,Moderate
1419,1525,Moderate
1527,1419,Moderate
1542,1419,Moderate
1550,1419,Moderate
1551,1419,Moderate
1552,1419,Moderate
1560,1419,Moderate
1561,1419,Moderate
1563,1419,Moderate
1564,1419,Moderate
1437,129,Moderate
1437,130,Moderate
1437,181,Moderate
1437,235,Moderate
1437,268,Moderate
330,1437,Moderate
1437,356,Moderate
1437,357,Moderate
1437,359,Moderate
1437,473,Moderate
1437,510,Moderate
1437,517,Moderate
1437,527,Moderate
546,1437,Moderate
1437,550,Moderate
1437,552,Moderate
1437,555,Moderate
1437,558,Moderate
1437,566,Moderate
1437,567,Moderate
1437,568,Moderate
1437,572,Moderate
1437,574,Moderate
589,1437,Moderate
590,1437,Moderate
1437,600,Moderate
1437,602,Moderate
1437,606,Moderate
1437,608,Moderate
1437,612,Moderate
1437,622,Moderate
1437,624,Moderate
1437,626,Moderate
1437,644,Moderate
647,1437,Moderate
1437,648,Moderate
1437,653,Moderate
1437,699,Moderate
1437,708,Moderate
1437,709,Moderate
1437,710,Moderate
1437,713,Moderate
723,1437,Moderate
1437,754,Moderate
1437,772,Moderate
1437,774,Moderate
1437,884,Moderate
1437,898,Moderate
1437,916,Moderate
1437,1015,Moderate
1437,1107,Moderate
1437,1136,Moderate
1437,1218,Moderate
1223,1437,Moderate
1437,1235,Moderate
1437,1279,Moderate
1437,1339,Moderate
1437,1352,Moderate
1437,1363,Moderate
1437,1364,Moderate
1437,1365,Moderate
1369,1437,Moderate
1437,1375,Moderate
1437,1407,Moderate
1437,1426,Moderate
1437,1440,Moderate
1437,1443,Moderate
1450,1437,Moderate
1437,1451,Moderate
1437,1455,Moderate
1437,1458,Moderate
1437,1466,Moderate
1437,1487,Moderate
1493,1437,Moderate
1437,1494,Moderate
1437,1501,Moderate
1437,1513,Moderate
1437,1514,Moderate
1437,1525,Moderate
1437,1534,Moderate
1437,1536,Moderate
1437,1537,Moderate
1540,1437,Moderate
1437,1542,Moderate
