ID_A,ID_B,Level
1325,1403,Major
2,1326,Major
43,1326,Major
64,1326,Major
72,1326,Major
96,1326,Major
129,1326,Major
130,1326,Major
146,1326,Major
1326,147,Major
168,1326,Major
232,1326,Major
286,1326,Major
304,1326,Major
1326,342,Major
356,1326,Major
359,1326,Major
387,1326,Major
435,1326,Major
473,1326,Major
510,1326,Major
511,1326,Major
517,1326,Major
526,1326,Major
531,1326,Major
1326,533,Major
534,1326,Major
558,1326,Major
559,1326,Major
560,1326,Major
563,1326,Major
1326,567,Major
569,1326,Major
587,1326,Major
589,1326,Major
590,1326,Major
592,1326,Major
594,1326,Major
600,1326,Major
603,1326,Major
608,1326,Major
613,1326,Major
618,1326,Major
619,1326,Major
620,1326,Major
624,1326,Major
627,1326,Major
641,1326,Major
646,1326,Major
648,1326,Major
649,1326,Major
650,1326,Major
653,1326,Major
654,1326,Major
666,1326,Major
667,1326,Major
669,1326,Major
678,1326,Major
679,1326,Major
680,1326,Major
684,1326,Major
698,1326,Major
699,1326,Major
700,1326,Major
703,1326,Major
705,1326,Major
708,1326,Major
709,1326,Major
710,1326,Major
711,1326,Major
713,1326,Major
715,1326,Major
719,1326,Major
745,1326,Major
752,1326,Major
774,1326,Major
803,1326,Major
807,1326,Major
802,1326,Major
839,1326,Major
840,1326,Major
842,1326,Major
905,1326,Major
921,1326,Major
980,1326,Major
989,1326,Major
1087,1326,Major
1095,1326,Major
1108,1326,Major
1121,1326,Major
1147,1326,Major
1148,1326,Major
1167,1326,Major
1190,1326,Major
1197,1326,Major
1200,1326,Major
1209,1326,Major
1231,1326,Major
1241,1326,Major
1247,1326,Major
1343,1326,Major
1346,1326,Major
1348,1326,Major
1349,1326,Major
1354,1326,Major
1356,1326,Major
1372,1326,Major
1375,1326,Major
1376,1326,Major
1380,1326,Major
1389,1326,Major
1390,1326,Major
1392,1326,Major
1396,1326,Major
1397,1326,Major
1398,1326,Major
1402,1326,Major
1403,1326,Major
1408,1326,Major
1419,1326,Major
1437,1326,Major
1425,1326,Major
1426,1326,Major
1434,1326,Major
1443,1326,Major
1446,1326,Major
1455,1326,Major
1457,1326,Major
1458,1326,Major
1470,1326,Major
1475,1326,Major
1478,1326,Major
1479,1326,Major
1487,1326,Major
1488,1326,Major
1326,1494,Major
1501,1326,Major
1326,1507,Major
1508,1326,Major
1512,1326,Major
1519,1326,Major
1522,1326,Major
1525,1326,Major
1526,1326,Major
1527,1326,Major
1534,1326,Major
1536,1326,Major
1537,1326,Major
1542,1326,Major
1326,1545,Major
1326,1553,Major
1560,1326,Major
1343,585,Major
1343,709,Major
1457,1343,Major
1343,1519,Major
1343,1525,Major
72,1345,Major
1345,147,Major
168,1345,Major
330,1345,Major
511,1345,Major
559,1345,Major
1345,567,Major
590,1345,Major
618,1345,Major
619,1345,Major
624,1345,Major
709,1345,Major
713,1345,Major
719,1345,Major
774,1345,Major
842,1345,Major
989,1345,Major
1354,1345,Major
1389,1345,Major
1392,1345,Major
1345,1494,Major
1345,1501,Major
1542,1345,Major
1346,129,Major
1346,146,Major
1346,147,Major
1346,304,Major
1346,531,Major
1346,585,Major
1346,646,Major
669,1346,Major
1346,678,Major
1346,679,Major
1346,698,Major
705,1346,Major
1346,711,Major
1346,802,Major
1346,840,Major
1346,905,Major
1346,1095,Major
1346,1231,Major
1346,1348,Major
1346,1349,Major
1346,1403,Major
