ID_A,ID_B,Level
299,600,Minor
299,606,Minor
299,700,Minor
723,299,Minor
299,775,Minor
822,299,Minor
299,865,Minor
299,866,Minor
299,871,Minor
299,872,Minor
299,880,Minor
299,884,Minor
299,888,Minor
299,891,Minor
299,893,Minor
299,894,Minor
299,935,Minor
919,299,Minor
299,885,Minor
299,946,Minor
956,299,Minor
299,967,Minor
299,974,Minor
987,299,Minor
299,994,Minor
1005,299,Minor
1016,299,Minor
299,1069,Minor
1112,299,Minor
299,1128,Minor
1153,299,Minor
299,1162,Minor
299,1171,Minor
299,1185,Minor
299,1187,Minor
299,1198,Minor
299,1228,Minor
299,1230,Minor
1232,299,Minor
299,1237,Minor
1242,299,Minor
299,1254,Minor
1265,299,Minor
299,1272,Minor
1284,299,Minor
299,1290,Minor
1306,299,Minor
299,1317,Minor
299,1331,Minor
299,1370,Minor
299,1400,Minor
299,1424,Minor
299,1436,Minor
299,1438,Minor
299,1445,Minor
1451,299,Minor
1472,299,Minor
299,1487,Minor
299,1511,Minor
299,1521,Minor
1527,299,Minor
299,1538,Minor
299,1542,Minor
1560,299,Minor
303,942,Minor
303,946,Minor
1055,303,Minor
303,1317,Minor
305,1241,Minor
306,330,Minor
306,946,Minor
306,953,Minor
10,1176,Minor
587,1176,Minor
657,1176,Minor
660,1176,Minor
894,1176,Minor
920,1176,Minor
1447,1176,Minor
1449,1176,Minor
72,309,Minor
309,120,Minor
226,309,Minor
331,309,Minor
424,309,Minor
460,309,Minor
309,462,Minor
309,521,Minor
535,309,Minor
582,309,Minor
309,583,Minor
590,309,Minor
719,309,Minor
309,940,Minor
946,309,Minor
951,309,Minor
309,967,Minor
974,309,Minor
988,309,Minor
989,309,Minor
1066,309,Minor
143,309,Minor
144,309,Minor
145,309,Minor
1131,309,Minor
309,1117,Minor
1153,309,Minor
1158,309,Minor
309,1254,Minor
1284,309,Minor
1317,309,Minor
1366,309,Minor
309,1430,Minor
309,1504,Minor
232,872,Minor
317,872,Minor
326,872,Minor
329,872,Minor
417,872,Minor
425,872,Minor
435,1149,Minor
436,1149,Minor
1515,872,Minor
536,872,Minor
605,872,Minor
631,872,Minor
676,872,Minor
778,872,Minor
826,1149,Minor
847,872,Minor
945,872,Minor
955,872,Minor
988,872,Minor
872,1002,Minor
1033,872,Minor
1070,872,Minor
1108,872,Minor
1155,872,Minor
872,1171,Minor
1216,872,Minor
872,1227,Minor
1241,872,Minor
1395,872,Minor
1431,872,Minor
1434,872,Minor
1473,872,Minor
872,1538,Minor
1551,872,Minor
317,40,Minor
317,208,Minor
317,865,Minor
317,866,Minor
317,871,Minor
10,318,Minor
367,318,Minor
501,318,Minor
318,529,Minor
656,318,Minor
657,318,Minor
660,318,Minor
827,318,Minor
837,318,Minor
959,318,Minor
1001,318,Minor
1156,318,Minor
1184,318,Minor
1251,318,Minor
1285,318,Minor
1302,318,Minor
318,1313,Minor
1328,318,Minor
1447,318,Minor
1449,318,Minor
1493,318,Minor
10,319,Minor
319,367,Minor
319,501,Minor
319,529,Minor
656,319,Minor
319,657,Minor
319,660,Minor
319,827,Minor
319,837,Minor
959,319,Minor
1001,319,Minor
319,1184,Minor
319,1251,Minor
1285,319,Minor
319,1302,Minor
319,1313,Minor
319,1328,Minor
319,1447,Minor
319,1449,Minor
1493,319,Minor
321,946,Minor
946,325,Minor
326,40,Minor
326,208,Minor
326,865,Minor
326,866,Minor
326,871,Minor
328,406,Minor
656,328,Minor
328,1449,Minor
329,40,Minor
329,208,Minor
329,865,Minor
329,866,Minor
329,871,Minor
332,946,Minor
1204,40,Minor
1204,865,Minor
1204,866,Minor
1204,872,Minor
1204,946,Minor
1359,1204,Minor
341,1220,Minor
1528,583,Minor
1528,660,Minor
1528,1220,Minor
1528,1317,Minor
1286,1039,Minor
10,611,Minor
367,611,Minor
501,611,Minor
529,611,Minor
656,611,Minor
657,611,Minor
660,611,Minor
827,611,Minor
837,611,Minor
959,611,Minor
1001,611,Minor
1156,611,Minor
1184,611,Minor
1251,611,Minor
1285,611,Minor
1302,611,Minor
611,1313,Minor
1328,611,Minor
1447,611,Minor
1449,611,Minor
1493,611,Minor
352,813,Minor
352,1056,Minor
354,583,Minor
354,994,Minor
354,1220,Minor
354,1328,Minor
354,1510,Minor
354,1556,Minor
354,1558,Minor
354,1559,Minor
583,360,Minor
994,360,Minor
